timestamp,zone,pm25,pm10,no2,co,temperature,humidity,vehicle_count,speed,aqi
2026-02-07T19:31:59Z,Zone C,80.63,129.5,40.57,2.18,32.1,61.0,2033,42.4,195
2026-02-07T20:31:59Z,Zone D,45.14,71.33,22.42,1.19,23.7,83.6,1130,59.8,113
2026-02-07T21:31:59Z,Zone D,36.81,50.73,20.42,1.01,36.7,61.0,875,56.0,85
2026-02-07T22:31:59Z,Zone A,24.53,44.46,13.66,0.67,24.0,39.9,601,74.7,56
2026-02-07T23:31:59Z,Zone B,30.09,46.7,17.86,0.83,28.7,30.5,620,65.7,81
2026-02-08T00:31:59Z,Zone B,32.01,53.52,21.3,0.62,24.3,40.5,397,65.9,75
2026-02-08T01:31:59Z,Zone B,36.38,59.79,25.42,0.9,30.0,63.1,1203,65.3,93
2026-02-08T02:31:59Z,Zone A,39.7,64.09,25.76,0.88,27.9,54.1,937,57.3,98
2026-02-08T03:31:59Z,Zone B,56.94,96.4,27.64,1.06,29.1,32.1,1056,40.9,142
2026-02-08T04:31:59Z,Zone C,19.42,40.73,19.35,0.89,24.4,68.8,575,69.1,54
2026-02-08T05:31:59Z,Zone B,28.1,48.13,15.71,0.67,28.6,54.6,694,74.2,78
2026-02-08T06:31:59Z,Zone C,36.37,54.12,15.99,0.88,23.7,53.9,732,66.2,87
2026-02-08T07:31:59Z,Zone A,31.72,49.43,13.99,0.74,26.9,60.3,678,79.1,73
2026-02-08T08:31:59Z,Zone B,53.06,86.38,23.7,1.35,18.8,74.8,1590,52.2,134
2026-02-08T09:31:59Z,Zone B,70.84,110.92,39.48,1.62,26.6,83.4,1785,42.6,178
2026-02-08T10:31:59Z,Zone D,88.07,130.96,41.54,2.21,24.6,44.9,2108,38.4,222
2026-02-08T11:31:59Z,Zone B,34.39,51.79,22.04,1.14,32.2,46.7,1142,62.3,93
2026-02-08T12:31:59Z,Zone A,23.72,45.5,18.71,0.74,39.3,76.1,559,69.7,61
2026-02-08T13:31:59Z,Zone D,42.21,71.01,22.19,0.77,40.8,91.3,763,66.5,102
2026-02-08T14:31:59Z,Zone C,35.1,53.35,14.8,0.95,20.2,57.6,987,67.3,91
2026-02-08T15:31:59Z,Zone A,39.69,63.23,22.42,0.87,31.1,56.5,889,59.8,91
2026-02-08T16:31:59Z,Zone D,27.07,41.18,18.9,0.79,16.8,54.6,669,63.2,61
2026-02-08T17:31:59Z,Zone B,51.47,69.41,36.88,1.69,30.7,48.2,1658,46.4,127
2026-02-08T18:31:59Z,Zone B,64.85,102.51,46.0,1.94,22.6,60.6,1828,39.0,167
2026-02-08T19:31:59Z,Zone B,68.75,109.76,35.01,1.92,25.8,48.8,1971,45.1,172
2026-02-08T20:31:59Z,Zone C,29.64,51.1,16.29,0.71,34.5,61.2,533,69.5,75
2026-02-08T21:31:59Z,Zone B,40.0,61.99,18.56,0.86,26.7,45.0,891,61.0,95
2026-02-08T22:31:59Z,Zone C,46.64,75.26,20.78,1.13,26.9,30.1,986,56.4,119
2026-02-08T23:31:59Z,Zone C,33.09,52.5,17.45,0.76,29.5,61.7,723,74.1,89
2026-02-09T00:31:59Z,Zone C,26.99,40.83,16.26,0.86,31.2,70.0,625,70.5,67
2026-02-09T01:31:59Z,Zone B,37.89,54.13,21.47,0.93,24.4,79.5,782,60.3,90
2026-02-09T02:31:59Z,Zone C,33.29,53.23,24.5,1.23,28.3,82.4,1157,60.2,87
2026-02-09T03:31:59Z,Zone B,37.62,56.91,15.56,0.84,28.8,46.1,872,71.9,93
2026-02-09T04:31:59Z,Zone D,29.63,51.84,17.38,0.82,34.1,98.3,630,65.2,77
2026-02-09T05:31:59Z,Zone C,44.54,72.13,14.72,0.98,24.5,41.8,792,63.2,114
2026-02-09T06:31:59Z,Zone C,36.2,61.18,15.36,0.75,33.3,89.7,550,63.3,85
2026-02-09T07:31:59Z,Zone A,36.13,54.29,21.51,0.86,29.8,59.4,833,64.7,89
2026-02-09T08:31:59Z,Zone C,79.79,119.78,42.44,2.01,22.0,58.5,2196,45.4,201
2026-02-09T09:31:59Z,Zone A,83.11,132.03,37.86,1.94,27.7,60.5,1905,40.8,212
2026-02-09T10:31:59Z,Zone A,48.98,72.42,25.1,1.22,27.6,44.1,1464,59.5,125
2026-02-09T11:31:59Z,Zone A,28.73,52.61,16.99,0.84,22.1,76.3,643,72.6,69
2026-02-09T12:31:59Z,Zone C,29.05,52.89,18.02,0.82,33.0,67.3,721,66.3,70
2026-02-09T13:31:59Z,Zone D,28.25,45.6,13.67,0.79,32.5,74.7,507,64.6,65
2026-02-09T14:31:59Z,Zone C,32.99,63.82,16.61,0.69,31.8,46.2,518,69.3,89
2026-02-09T15:31:59Z,Zone C,29.47,55.23,15.41,0.93,25.6,59.1,795,58.3,63
2026-02-09T16:31:59Z,Zone C,24.43,36.1,9.6,0.51,26.2,51.1,420,77.6,54
2026-02-09T17:31:59Z,Zone A,57.93,91.53,27.32,1.51,19.5,57.4,1509,47.5,145
2026-02-09T18:31:59Z,Zone C,99.06,153.53,47.59,2.49,27.8,38.7,2230,36.9,241
2026-02-09T19:31:59Z,Zone B,46.56,75.93,19.04,1.24,26.8,49.7,1016,54.8,123
2026-02-09T20:31:59Z,Zone B,26.58,42.53,16.65,0.67,28.7,14.2,533,80.3,71
2026-02-09T21:31:59Z,Zone B,39.51,66.97,19.08,1.11,34.1,102.8,1125,57.2,111
2026-02-09T22:31:59Z,Zone D,35.98,56.68,25.19,1.09,24.8,92.3,929,59.9,87
2026-02-09T23:31:59Z,Zone D,51.12,90.04,17.28,1.22,31.5,64.3,918,54.2,125
2026-02-10T00:31:59Z,Zone B,34.98,60.74,13.15,0.64,14.8,47.5,638,68.0,88
2026-02-10T01:31:59Z,Zone C,26.68,49.4,17.18,0.83,26.8,53.2,607,67.3,57
2026-02-10T02:31:59Z,Zone D,36.43,51.86,15.71,0.83,27.0,68.2,720,62.9,93
2026-02-10T03:31:59Z,Zone D,28.46,52.1,18.35,0.93,19.3,41.3,695,63.0,73
2026-02-10T04:31:59Z,Zone B,39.81,64.18,16.71,1.05,25.8,71.2,964,64.5,94
2026-02-10T05:31:59Z,Zone C,55.08,83.2,25.87,1.02,34.9,51.4,1095,56.9,141
2026-02-10T06:31:59Z,Zone C,35.71,56.4,20.41,0.78,22.7,42.7,798,66.0,79
2026-02-10T07:31:59Z,Zone A,38.31,66.12,13.91,0.95,25.8,23.4,831,67.5,98
2026-02-10T08:31:59Z,Zone A,123.85,192.69,62.75,3.44,33.0,80.6,2539,29.3,308
2026-02-10T09:31:59Z,Zone B,127.17,191.7,69.56,3.3,26.2,43.5,2328,26.3,315
2026-02-10T10:31:59Z,Zone B,64.63,107.15,31.61,1.54,24.1,77.5,1583,48.9,167
2026-02-10T11:31:59Z,Zone A,34.32,59.64,18.24,0.84,19.2,68.1,772,76.3,87
2026-02-10T12:31:59Z,Zone C,54.0,91.32,24.21,1.35,36.5,54.8,1337,48.0,132
2026-02-10T13:31:59Z,Zone D,45.28,73.63,22.78,1.28,38.2,59.3,1174,49.5,111
2026-02-10T14:31:59Z,Zone B,25.5,47.03,17.78,0.91,29.7,72.8,731,63.6,65
2026-02-10T15:31:59Z,Zone B,25.7,43.78,20.0,0.93,33.9,104.9,769,75.6,67
2026-02-10T16:31:59Z,Zone D,36.77,67.13,20.98,0.78,35.9,55.4,677,63.6,87
2026-02-10T17:31:59Z,Zone C,56.41,93.89,26.17,1.51,27.8,31.9,1385,49.9,147
2026-02-10T18:31:59Z,Zone D,110.57,177.6,58.55,3.07,23.1,53.6,2261,28.6,279
2026-02-10T19:31:59Z,Zone D,65.92,103.06,32.97,1.72,25.4,44.2,1566,42.0,157
2026-02-10T20:31:59Z,Zone A,24.54,48.72,17.89,0.68,30.5,64.3,597,60.7,57
2026-02-10T21:31:59Z,Zone C,33.07,51.83,17.83,0.76,34.0,69.9,835,69.4,80
2026-02-10T22:31:59Z,Zone B,35.91,54.81,20.52,0.97,30.4,48.8,919,63.3,80
2026-02-10T23:31:59Z,Zone A,33.82,46.64,22.77,0.95,23.2,92.1,906,58.5,90
2026-02-11T00:31:59Z,Zone A,25.43,47.18,6.63,0.52,29.6,45.1,349,76.0,61
2026-02-11T01:31:59Z,Zone B,35.67,67.2,20.99,0.74,30.4,66.2,787,63.1,80
2026-02-11T02:31:59Z,Zone D,32.2,50.73,21.93,1.02,30.8,62.9,883,58.3,82
2026-02-11T03:31:59Z,Zone C,35.4,51.64,17.5,1.17,28.1,39.6,902,59.4,89
2026-02-11T04:31:59Z,Zone D,31.3,46.55,10.67,0.71,35.4,26.1,681,66.5,78
2026-02-11T05:31:59Z,Zone D,42.87,81.4,17.42,0.96,33.5,66.4,778,67.6,119
2026-02-11T06:31:59Z,Zone C,29.36,51.48,15.02,0.93,33.0,59.7,676,60.7,75
2026-02-11T07:31:59Z,Zone A,35.15,52.62,19.67,1.06,15.2,79.0,838,61.6,86
2026-02-11T08:31:59Z,Zone C,55.6,85.8,32.42,1.52,32.8,59.6,1675,49.5,142
2026-02-11T09:31:59Z,Zone D,50.78,82.74,29.17,1.41,32.8,34.0,1527,55.6,128
2026-02-11T10:31:59Z,Zone C,63.82,101.07,37.39,1.76,15.2,51.8,1820,51.0,162
2026-02-11T11:31:59Z,Zone D,32.74,61.34,14.72,0.86,25.7,61.9,615,63.7,78
2026-02-11T12:31:59Z,Zone D,34.85,62.24,18.63,1.12,28.6,34.0,1135,63.0,85
2026-02-11T13:31:59Z,Zone D,25.52,55.64,13.95,0.69,31.2,57.0,526,67.1,61
2026-02-11T14:31:59Z,Zone B,38.6,62.57,19.7,0.89,30.6,73.3,952,61.4,103
2026-02-11T15:31:59Z,Zone D,39.16,66.7,26.23,0.93,29.2,42.0,839,60.1,98
2026-02-11T16:31:59Z,Zone B,30.32,41.37,18.63,0.91,31.0,49.1,751,63.1,79
2026-02-11T17:31:59Z,Zone D,69.16,110.17,38.56,1.73,32.0,64.4,1906,48.5,171
2026-02-11T18:31:59Z,Zone D,104.06,158.37,53.72,2.5,21.6,66.7,2205,34.0,263
2026-02-11T19:31:59Z,Zone C,79.09,120.42,40.01,2.0,22.5,48.3,1878,40.2,200
2026-02-11T20:31:59Z,Zone C,38.17,57.76,14.84,0.91,26.0,55.4,667,61.0,99
2026-02-11T21:31:59Z,Zone B,36.17,58.42,20.43,1.02,17.3,60.6,1004,65.7,83
2026-02-11T22:31:59Z,Zone C,40.58,67.2,22.33,1.25,26.9,86.0,1125,57.5,107
2026-02-11T23:31:59Z,Zone A,34.2,46.76,15.38,0.79,31.2,59.2,1007,65.2,83
2026-02-12T00:31:59Z,Zone A,36.95,61.6,13.64,0.88,34.1,64.8,893,63.1,94
2026-02-12T01:31:59Z,Zone B,34.97,66.37,22.72,0.8,29.7,73.9,745,63.6,81
2026-02-12T02:31:59Z,Zone D,22.05,46.25,13.4,0.66,34.5,53.1,555,74.3,56
2026-02-12T03:31:59Z,Zone D,37.51,59.56,15.08,0.83,35.1,43.5,720,62.7,82
2026-02-12T04:31:59Z,Zone D,31.65,52.1,16.99,0.65,32.3,68.3,589,73.1,67
2026-02-12T05:31:59Z,Zone B,33.88,52.05,18.04,0.91,29.4,57.7,536,73.6,86
2026-02-12T06:31:59Z,Zone C,36.63,56.22,22.56,0.84,33.9,39.2,798,54.7,87
2026-02-12T07:31:59Z,Zone C,46.67,74.14,27.55,1.28,27.9,45.3,1222,54.6,122
2026-02-12T08:31:59Z,Zone A,87.74,136.02,47.35,2.31,16.2,40.5,1946,35.5,216
2026-02-12T09:31:59Z,Zone B,69.23,97.13,28.82,1.5,28.4,43.9,1526,46.3,168
2026-02-12T10:31:59Z,Zone B,100.78,150.02,54.06,2.8,24.1,78.9,2336,33.8,254
2026-02-12T11:31:59Z,Zone C,41.11,61.07,19.61,1.12,29.7,66.9,1149,55.2,96
2026-02-12T12:31:59Z,Zone B,27.36,50.19,22.28,0.94,32.5,53.5,664,61.0,64
2026-02-12T13:31:59Z,Zone B,41.13,60.12,20.0,0.94,29.9,54.6,895,63.7,102
2026-02-12T14:31:59Z,Zone D,27.9,49.94,14.9,0.84,24.2,73.1,743,62.0,71
2026-02-12T15:31:59Z,Zone C,29.15,55.54,10.73,0.74,30.7,62.5,530,64.4,61
2026-02-12T16:31:59Z,Zone C,35.57,50.53,15.48,0.93,28.9,57.7,766,56.1,94
2026-02-12T17:31:59Z,Zone A,89.08,143.3,45.34,2.36,34.3,81.2,1900,34.7,221
2026-02-12T18:31:59Z,Zone C,52.35,86.72,32.47,1.68,30.9,45.7,1731,55.9,136
2026-02-12T19:31:59Z,Zone A,81.3,125.94,36.56,1.86,26.8,62.0,1854,40.5,204
2026-02-12T20:31:59Z,Zone B,36.23,60.69,21.32,0.87,25.6,41.6,963,61.6,85
2026-02-12T21:31:59Z,Zone C,32.23,56.95,17.19,0.94,29.6,46.5,852,65.3,70
2026-02-12T22:31:59Z,Zone C,29.18,42.79,13.98,0.94,23.2,49.9,796,74.5,74
2026-02-12T23:31:59Z,Zone B,20.13,24.52,10.51,0.55,21.0,75.1,421,74.9,43
2026-02-13T00:31:59Z,Zone B,38.52,65.11,12.67,0.83,36.3,86.9,778,71.5,107
2026-02-13T01:31:59Z,Zone C,36.4,62.46,21.77,0.89,25.4,55.2,665,73.0,97
2026-02-13T02:31:59Z,Zone A,40.52,67.61,21.57,0.8,27.1,74.9,740,68.5,96
2026-02-13T03:31:59Z,Zone B,32.71,56.4,26.51,0.9,28.7,68.4,825,65.4,74
2026-02-13T04:31:59Z,Zone A,34.2,56.59,15.83,0.7,26.6,103.5,674,67.9,88
2026-02-13T05:31:59Z,Zone B,37.98,57.91,20.6,1.04,23.9,69.1,1168,62.7,87
2026-02-13T06:31:59Z,Zone A,37.82,57.96,21.75,1.09,41.2,47.4,1065,59.3,90
2026-02-13T07:31:59Z,Zone D,47.31,69.12,15.85,1.07,29.1,71.1,987,53.1,115
2026-02-13T08:31:59Z,Zone D,54.28,84.02,22.22,1.33,29.1,60.7,1290,52.0,133
2026-02-13T09:31:59Z,Zone D,65.46,102.6,37.86,1.74,28.5,48.3,2046,46.4,161
2026-02-13T10:31:59Z,Zone A,116.88,181.85,67.76,3.26,24.2,80.5,2767,31.7,293
2026-02-13T11:31:59Z,Zone D,36.96,58.19,17.96,0.92,29.4,54.0,673,73.8,95
2026-02-13T12:31:59Z,Zone D,46.1,77.41,21.9,1.06,35.2,75.1,1012,53.6,116
2026-02-13T13:31:59Z,Zone D,37.98,53.66,17.15,1.05,37.9,80.5,957,63.2,89
2026-02-13T14:31:59Z,Zone D,40.36,66.38,18.7,1.04,30.4,60.4,787,57.7,99
2026-02-13T15:31:59Z,Zone A,35.26,59.79,20.58,0.78,45.3,43.7,754,65.0,95
2026-02-13T16:31:59Z,Zone B,34.85,61.24,18.9,0.95,31.7,67.9,852,58.2,85
2026-02-13T17:31:59Z,Zone A,72.86,107.62,40.48,1.76,26.0,58.0,1773,45.7,192
2026-02-13T18:31:59Z,Zone D,202.31,311.16,103.12,5.38,29.0,90.6,2930,19.8,511
2026-02-13T19:31:59Z,Zone D,46.05,79.52,27.75,1.25,28.7,42.7,1220,54.7,123
2026-02-13T20:31:59Z,Zone B,37.0,54.6,20.68,0.77,23.9,61.8,869,63.6,93
2026-02-13T21:31:59Z,Zone D,33.69,64.44,20.65,0.87,30.7,89.4,775,65.5,85
2026-02-13T22:31:59Z,Zone B,38.46,79.42,20.87,1.0,28.0,68.6,879,64.7,91
2026-02-13T23:31:59Z,Zone B,40.94,66.69,26.05,1.14,26.6,69.3,1072,47.7,103
2026-02-14T00:31:59Z,Zone A,25.47,47.01,15.13,0.61,31.2,59.5,555,70.6,53
2026-02-14T01:31:59Z,Zone A,45.59,68.65,22.62,1.25,28.5,45.6,1002,57.7,111
2026-02-14T02:31:59Z,Zone D,43.88,76.58,18.52,0.97,32.2,53.6,889,62.1,104
2026-02-14T03:31:59Z,Zone C,34.14,54.18,16.92,1.06,25.5,57.3,678,66.2,76
2026-02-14T04:31:59Z,Zone A,27.09,37.11,10.9,0.78,25.2,69.5,572,64.8,70
2026-02-14T05:31:59Z,Zone B,32.0,53.99,22.77,0.91,35.6,46.2,829,67.7,86
2026-02-14T06:31:59Z,Zone B,37.52,62.35,18.88,0.79,30.7,62.5,791,63.3,94
2026-02-14T07:31:59Z,Zone C,30.45,50.87,19.82,1.04,38.3,48.2,858,60.6,63
2026-02-14T08:31:59Z,Zone C,153.23,238.77,79.18,4.34,23.8,54.7,2753,23.8,378
2026-02-14T09:31:59Z,Zone A,73.52,108.95,34.51,1.92,28.5,58.3,2030,43.1,190
2026-02-14T10:31:59Z,Zone C,67.71,104.64,39.65,1.91,32.0,52.6,1787,41.7,168
2026-02-14T11:31:59Z,Zone B,33.46,55.49,17.99,0.77,35.0,72.8,605,62.7,84
2026-02-14T12:31:59Z,Zone B,31.8,52.11,11.59,0.99,36.2,71.5,719,58.1,83
2026-02-14T13:31:59Z,Zone B,35.76,56.32,18.11,0.83,32.1,65.2,799,63.3,86
2026-02-14T14:31:59Z,Zone A,29.49,48.53,12.97,0.73,42.0,56.5,333,72.2,71
2026-02-14T15:31:59Z,Zone B,36.74,59.75,11.86,0.88,33.1,68.3,727,72.2,97
2026-02-14T16:31:59Z,Zone C,31.76,53.65,21.76,0.99,23.4,43.7,746,62.2,71
2026-02-14T17:31:59Z,Zone B,157.11,234.72,82.02,4.2,26.7,58.3,2685,23.8,391
2026-02-14T18:31:59Z,Zone A,162.76,241.21,87.97,4.46,30.2,63.2,2914,23.3,405
2026-02-14T19:31:59Z,Zone D,94.04,139.83,51.43,2.46,33.7,38.1,2190,35.9,234
2026-02-14T20:31:59Z,Zone A,29.87,58.24,19.29,0.81,22.3,41.8,725,63.4,80
2026-02-14T21:31:59Z,Zone D,41.35,65.18,23.36,1.12,29.5,27.1,1188,59.8,101
2026-02-14T22:31:59Z,Zone C,33.02,64.25,16.74,0.95,28.0,75.7,864,55.5,87
2026-02-14T23:31:59Z,Zone A,28.72,48.4,14.3,0.7,27.1,40.8,582,75.6,64
2026-02-15T00:31:59Z,Zone A,32.93,53.39,18.42,0.85,32.9,55.4,716,62.1,82
2026-02-15T01:31:59Z,Zone B,26.98,41.75,14.28,0.76,24.8,37.5,410,70.5,75
2026-02-15T02:31:59Z,Zone B,35.6,62.0,12.63,0.96,30.4,63.5,793,69.5,90
2026-02-15T03:31:59Z,Zone D,38.26,59.79,16.5,0.88,24.0,70.1,662,68.0,100
2026-02-15T04:31:59Z,Zone D,52.17,74.61,27.46,1.45,26.3,75.3,1495,52.8,122
2026-02-15T05:31:59Z,Zone B,45.36,71.5,20.55,0.73,29.1,94.9,774,66.4,118
2026-02-15T06:31:59Z,Zone A,34.12,46.92,21.9,0.96,26.7,64.4,896,65.2,81
2026-02-15T07:31:59Z,Zone B,30.08,44.92,14.22,0.76,26.5,57.7,786,61.8,70
2026-02-15T08:31:59Z,Zone B,74.62,113.77,38.79,1.93,24.6,41.0,1926,44.8,189
2026-02-15T09:31:59Z,Zone A,90.08,149.06,51.58,2.44,29.7,33.1,2132,35.0,219
2026-02-15T10:31:59Z,Zone D,217.78,331.83,110.07,5.57,36.9,56.8,3007,19.0,544
2026-02-15T11:31:59Z,Zone A,23.91,38.18,14.81,0.74,17.8,42.7,582,67.0,57
2026-02-15T12:31:59Z,Zone A,39.23,59.07,13.23,0.86,29.9,76.9,842,59.3,98
2026-02-15T13:31:59Z,Zone C,29.38,42.71,19.17,0.77,37.1,54.8,648,64.0,77
2026-02-15T14:31:59Z,Zone C,32.52,57.71,15.46,0.98,36.7,74.1,898,64.7,77
2026-02-15T15:31:59Z,Zone A,28.16,39.06,18.6,0.92,33.3,41.7,509,65.0,78
2026-02-15T16:31:59Z,Zone C,32.04,57.68,18.1,0.93,26.2,54.0,830,58.4,73
2026-02-15T17:31:59Z,Zone D,74.11,113.46,42.72,1.83,31.3,83.8,1877,44.4,189
2026-02-15T18:31:59Z,Zone A,81.32,130.74,41.22,2.12,31.3,46.3,1711,35.7,200
2026-02-15T19:31:59Z,Zone C,77.21,117.37,43.1,2.21,31.2,36.7,2304,44.0,196
2026-02-15T20:31:59Z,Zone A,27.83,42.32,15.61,0.84,29.9,47.7,740,65.7,74
2026-02-15T21:31:59Z,Zone C,39.92,62.2,19.58,0.75,33.5,63.0,760,69.6,93
2026-02-15T22:31:59Z,Zone B,37.19,51.1,19.59,0.94,23.2,34.5,807,57.9,90
2026-02-15T23:31:59Z,Zone D,58.96,93.05,26.7,1.61,28.7,77.9,1440,47.5,152
2026-02-16T00:31:59Z,Zone B,43.08,62.67,19.42,0.98,29.2,68.7,1083,56.7,110
2026-02-16T01:31:59Z,Zone A,22.34,36.02,15.08,0.8,32.9,82.5,672,70.5,49
2026-02-16T02:31:59Z,Zone A,40.18,64.99,21.0,0.8,30.2,60.4,913,55.1,96
2026-02-16T03:31:59Z,Zone A,32.21,54.38,14.13,0.91,34.6,39.4,625,64.0,78
2026-02-16T04:31:59Z,Zone D,41.41,67.87,15.35,0.91,27.2,73.1,681,70.4,110
2026-02-16T05:31:59Z,Zone C,38.03,66.99,15.58,1.12,23.3,54.0,1104,59.7,86
2026-02-16T06:31:59Z,Zone B,33.36,59.18,11.85,0.66,25.8,56.8,422,71.1,76
2026-02-16T07:31:59Z,Zone D,38.11,62.85,16.89,0.99,25.5,42.0,850,61.6,103
2026-02-16T08:31:59Z,Zone D,76.88,123.41,40.31,2.24,21.7,72.4,2007,37.2,196
2026-02-16T09:31:59Z,Zone C,59.25,94.52,32.28,1.78,33.4,56.4,1491,40.9,143
2026-02-16T10:31:59Z,Zone D,88.63,136.01,44.38,2.12,21.9,65.7,1929,38.1,213
2026-02-16T11:31:59Z,Zone C,40.14,67.01,10.69,0.83,20.8,52.3,707,65.1,101
2026-02-16T12:31:59Z,Zone C,38.25,70.37,20.17,0.87,35.0,55.6,950,64.4,94
2026-02-16T13:31:59Z,Zone C,43.35,73.07,18.26,1.12,26.4,79.3,1016,61.1,109
2026-02-16T14:31:59Z,Zone D,37.28,56.38,17.87,0.68,39.1,71.4,567,70.1,101
2026-02-16T15:31:59Z,Zone D,35.32,59.65,21.01,0.84,31.8,29.6,841,69.1,91
2026-02-16T16:31:59Z,Zone C,34.93,62.01,26.08,0.95,26.5,24.3,979,57.5,88
2026-02-16T17:31:59Z,Zone A,153.55,234.64,75.5,3.66,27.0,50.4,2521,24.0,390
2026-02-16T18:31:59Z,Zone A,156.55,236.33,83.27,4.3,24.9,56.2,2729,23.2,387
2026-02-16T19:31:59Z,Zone A,83.92,140.73,46.06,2.12,33.8,39.9,2099,39.9,205
2026-02-16T20:31:59Z,Zone A,43.02,73.35,17.59,0.96,26.1,24.7,903,49.6,99
2026-02-16T21:31:59Z,Zone C,40.45,65.97,15.53,1.09,24.4,36.9,1141,62.2,96
2026-02-16T22:31:59Z,Zone D,30.53,58.92,15.98,0.82,30.8,66.6,776,61.4,70
2026-02-16T23:31:59Z,Zone A,33.65,53.24,19.15,0.83,26.4,40.3,825,62.2,88
2026-02-17T00:31:59Z,Zone D,30.5,49.08,13.85,0.6,21.5,57.4,547,67.3,77
2026-02-17T01:31:59Z,Zone B,26.95,39.03,11.21,0.76,20.1,57.0,437,74.1,74
2026-02-17T02:31:59Z,Zone C,33.89,55.36,23.52,0.92,25.8,83.2,862,58.3,80
2026-02-17T03:31:59Z,Zone B,34.49,60.75,19.55,0.85,32.9,44.0,750,59.5,84
2026-02-17T04:31:59Z,Zone A,35.15,65.73,19.73,0.89,29.8,75.0,894,65.9,88
2026-02-17T05:31:59Z,Zone C,32.55,56.27,22.76,1.0,23.3,63.6,758,61.9,69
2026-02-17T06:31:59Z,Zone B,38.58,63.96,28.66,0.69,32.4,38.4,943,66.2,88
2026-02-17T07:31:59Z,Zone C,36.19,54.83,18.74,0.98,25.9,64.5,987,63.7,91
2026-02-17T08:31:59Z,Zone D,69.27,113.85,33.62,1.93,33.3,75.6,1945,43.0,175
2026-02-17T09:31:59Z,Zone A,69.99,115.31,33.42,1.9,25.8,37.5,1823,39.8,176
2026-02-17T10:31:59Z,Zone D,56.33,86.99,29.87,1.64,21.5,64.9,1795,50.3,150
2026-02-17T11:31:59Z,Zone C,34.58,58.99,19.41,1.04,27.1,44.5,886,61.2,72
2026-02-17T12:31:59Z,Zone D,28.98,47.05,22.17,0.79,35.4,69.7,834,62.9,72
2026-02-17T13:31:59Z,Zone D,44.22,77.72,21.83,0.76,36.3,58.3,943,61.5,111
2026-02-17T14:31:59Z,Zone A,29.76,50.58,8.89,0.59,36.2,82.3,415,67.9,70
2026-02-17T15:31:59Z,Zone B,34.64,55.03,18.79,0.73,36.7,36.0,388,74.3,86
2026-02-17T16:31:59Z,Zone C,38.24,61.75,15.83,0.87,26.9,62.3,820,55.3,88
2026-02-17T17:31:59Z,Zone B,125.86,202.49,59.64,3.07,22.6,69.1,2568,29.1,314
2026-02-17T18:31:59Z,Zone B,61.38,99.01,32.83,1.5,21.4,63.3,1769,49.8,151
2026-02-17T19:31:59Z,Zone A,91.85,146.19,49.49,2.34,24.8,86.4,2354,39.2,227
2026-02-17T20:31:59Z,Zone C,30.79,58.01,17.88,0.74,32.3,68.2,640,61.4,76
2026-02-17T21:31:59Z,Zone C,33.96,65.24,19.22,1.22,33.2,43.1,1135,59.6,86
2026-02-17T22:31:59Z,Zone C,44.83,72.26,19.63,1.09,26.8,69.1,1152,62.5,109
2026-02-17T23:31:59Z,Zone A,40.18,73.35,24.03,1.04,25.9,58.7,1115,51.5,97
2026-02-18T00:31:59Z,Zone D,24.61,37.82,18.41,0.97,20.3,64.3,575,65.3,56
2026-02-18T01:31:59Z,Zone A,34.5,58.72,18.74,0.7,23.8,61.3,790,63.7,79
2026-02-18T02:31:59Z,Zone C,33.56,62.49,17.6,0.95,32.4,55.5,767,58.4,75
2026-02-18T03:31:59Z,Zone B,39.73,63.39,21.99,1.28,27.8,59.3,1110,60.5,101
2026-02-18T04:31:59Z,Zone B,37.9,55.13,18.17,0.78,34.4,44.0,592,61.2,93
2026-02-18T05:31:59Z,Zone A,33.52,53.99,19.31,0.91,29.9,38.9,844,67.7,90
2026-02-18T06:31:59Z,Zone C,32.57,50.6,17.37,0.99,32.2,77.0,879,61.3,86
2026-02-18T07:31:59Z,Zone A,41.52,62.98,20.83,1.18,31.1,54.9,1017,65.3,98
2026-02-18T08:31:59Z,Zone C,79.36,126.93,40.37,2.04,23.6,77.8,1723,38.2,192
2026-02-18T09:31:59Z,Zone D,63.5,98.34,27.48,1.64,17.8,70.7,1575,48.0,154
2026-02-18T10:31:59Z,Zone C,39.3,59.62,23.98,1.31,37.6,65.8,1189,55.6,101
2026-02-18T11:31:59Z,Zone D,28.52,48.11,14.23,0.74,19.3,31.7,635,67.8,63
2026-02-18T12:31:59Z,Zone D,33.97,63.89,17.22,0.83,39.2,63.2,926,66.1,88
2026-02-18T13:31:59Z,Zone A,28.81,44.73,14.98,0.77,29.8,47.0,640,67.2,68
2026-02-18T14:31:59Z,Zone D,31.06,47.85,13.4,1.0,34.0,70.3,484,60.3,79
2026-02-18T15:31:59Z,Zone D,43.74,68.07,25.71,0.88,34.9,53.6,942,53.2,112
2026-02-18T16:31:59Z,Zone D,28.52,39.96,17.09,1.05,23.0,72.6,730,65.8,62
2026-02-18T17:31:59Z,Zone D,83.32,124.75,41.0,2.26,27.6,46.0,2180,39.3,219
2026-02-18T18:31:59Z,Zone B,83.82,133.1,39.51,1.98,33.1,66.7,2123,44.7,211
2026-02-18T19:31:59Z,Zone A,69.96,113.22,40.04,1.79,28.6,57.4,1747,43.9,177
2026-02-18T20:31:59Z,Zone C,26.11,51.84,17.79,0.95,33.3,49.3,695,61.4,61
